hgnc_id	symbol	name	family_id	parent_fam_id
HGNC:16480	TTTY3	testis expressed transcript, Y-linked 3	1992	788
HGNC:31888	TTTY3B	testis expressed transcript, Y-linked 3B	1992	788
HGNC:16481	TTTY4	testis expressed transcript, Y-linked 4	1992	788
HGNC:31891	TTTY4B	testis expressed transcript, Y-linked 4B	1992	788
HGNC:31892	TTTY4C	testis expressed transcript, Y-linked 4C	1992	788
HGNC:16482	TTTY5	testis expressed transcript, Y-linked 5	1992	788
HGNC:16483	TTTY6	testis expressed transcript, Y-linked 6	1992	788
HGNC:31887	TTTY6B	testis expressed transcript, Y-linked 6B	1992	788
HGNC:18488	TTTY7	testis expressed transcript, Y-linked 7	1992	788
HGNC:37463	TTTY7B	testis expressed transcript, Y-linked 7B	1992	788
HGNC:18489	TTTY8	testis expressed transcript, Y-linked 8	1992	788
HGNC:37622	TTTY8B	testis expressed transcript, Y-linked 8B	1992	788
HGNC:18490	TTTY9A	testis expressed transcript, Y-linked 9A	1992	788
HGNC:32425	TTTY9B	testis expressed transcript, Y-linked 9B	1992	788
HGNC:27701	TUSC7	tumor suppressor candidate 7	1992	788
HGNC:49111	TUSC8	tumor suppressor candidate 8	1992	788
HGNC:29553	TYMSOS	TYMS opposite strand RNA	1992	788
HGNC:37126	UCA1	urothelial cancer associated 1	1992	788
HGNC:54869	UICLM	up-regulated in colorectal cancer liver metastasis	1992	788
HGNC:51824	UMLILO	upstream master lncRNA of the inflammatory chemokine locus	1992	788
HGNC:28325	VESTAR	VEGFC mRNA stability associated lncRNA	1992	788
HGNC:53753	WAKMAR1	wound and keratinocyte migration associated lncRNA 1	1992	788
HGNC:53754	WAKMAR2	wound and keratinocyte migration associated lncRNA 2	1992	788
HGNC:38513	WASIR1	WASH and IL9R antisense RNA 1	1992	788
HGNC:38609	WASIR2	WASIR family lncRNA 2	1992	788
HGNC:51639	WSPAR	Wnt signaling pathway activating non-coding RNA	1992	788
HGNC:45056	XACT	X active specific transcript	1992	788
HGNC:12810	XIST	X inactive specific transcript	1992	788
HGNC:49034	YAM1	YY1-associated myogenesis RNA 1	1992	788
HGNC:53967	ZEBTR	ZEB1 transcriptional regulator RNA	1992	788
HGNC:33101	ZFAS1	ZNFX1 antisense RNA 1	1992	788
HGNC:55876	ZNF24TR	ZNF24 transcription regulator	1992	788
HGNC:56021	ZNF473CR	ZNF473 cis regulating lncRNA	1992	788
HGNC:54438	ZNNT1	ZNF706 neighboring transcript 1	1992	788
HGNC:54824	SLEAR	STAT1 regulated ILF2 complex interacting lncRNA	1992	788
HGNC:54806	LINC02883	long intergenic non-protein coding RNA 2883	1986	788
HGNC:54808	LINC02884	long intergenic non-protein coding RNA 2884	1986	788
HGNC:41188	LINC02885	long intergenic non-protein coding RNA 2885	1986	788
HGNC:54867	LINC02886	long intergenic non-protein coding RNA 2886	1986	788
HGNC:55047	LINC02887	long intergenic non-protein coding RNA 2887	1986	788
HGNC:53765	LINC02888	long intergenic non-protein coding RNA 2888	1986	788
HGNC:55071	LINC02889	long intergenic non-protein coding RNA 2889	1986	788
HGNC:55220	LINC02890	long intergenic non-protein coding RNA 2890	1986	788
HGNC:55221	LINC02891	long intergenic non-protein coding RNA 2891	1986	788
HGNC:55359	LINC02893	long intergenic non-protein coding RNA 2893	1986	788
HGNC:55364	LINC02894	long intergenic non-protein coding RNA 2894	1986	788
HGNC:55422	LINC02895	long intergenic non-protein coding RNA 2895	1986	788
HGNC:55427	LINC02896	long intergenic non-protein coding RNA 2896	1986	788
HGNC:33759	LINC02897	long intergenic non-protein coding RNA 2897	1986	788
HGNC:42966	LINC02898	long intergenic non-protein coding RNA 2898	1986	788
HGNC:26630	LINC02899	long intergenic non-protein coding RNA 2899	1986	788
HGNC:27964	LINC02900	long intergenic non-protein coding RNA 2900	1986	788
HGNC:21179	LINC02901	long intergenic non-protein coding RNA 2901	1986	788
HGNC:34432	LINC02902	long intergenic non-protein coding RNA 2902	1986	788
HGNC:33712	LINC02903	long intergenic non-protein coding RNA 2903	1986	788
HGNC:32200	LINC02905	long intergenic non-protein coding RNA 2905	1986	788
HGNC:42974	LINC02906	long intergenic non-protein coding RNA 2906	1986	788
HGNC:28581	LINC02907	long intergenic non-protein coding RNA 2907	1986	788
HGNC:31426	LINC02908	long intergenic non-protein coding RNA 2908	1986	788
HGNC:27282	LINC02909	long intergenic non-protein coding RNA 2909	1986	788
HGNC:18798	SLC44A1	solute carrier family 44 member 1	2194	752
HGNC:17292	SLC44A2	solute carrier family 44 member 2 (CTL2 blood group)	2194	752
HGNC:28689	SLC44A3	solute carrier family 44 member 3	2194	752
HGNC:13941	SLC44A4	solute carrier family 44 member 4	2194	752
HGNC:28524	SLC44A5	solute carrier family 44 member 5	2194	752
HGNC:37133	A1BG-AS1	A1BG antisense RNA 1	1987	788
HGNC:27057	A2M-AS1	A2M antisense RNA 1	1987	788
HGNC:41022	A2ML1-AS1	A2ML1 antisense RNA 1	1987	788
HGNC:41523	A2ML1-AS2	A2ML1 antisense RNA 2	1987	788
HGNC:50301	AADACL2-AS1	AADACL2 antisense RNA 1	1987	788
HGNC:39983	ABCA9-AS1	ABCA9 antisense RNA 1	1987	788
HGNC:40055	ABCC5-AS1	ABCC5 antisense RNA 1	1987	788
HGNC:49685	ABHD15-AS1	ABHD15 antisense RNA 1	1987	788
HGNC:55674	ABR-AS1	ABR antisense RNA 1	1987	788
HGNC:40701	ACBD3-AS1	ACBD3 antisense RNA 1	1987	788
HGNC:41112	ACOXL-AS1	ACOXL antisense RNA 1	1987	788
HGNC:40227	ACSL3-AS1	ACSL3 antisense RNA 1	1987	788
HGNC:40772	ACSL6-AS1	ACSL6 antisense RNA 1	1987	788
HGNC:45169	ACTA2-AS1	ACTA2 antisense RNA 1	1987	788
HGNC:53965	ACTR3-AS1	ACTR3 antisense RNA 1	1987	788
HGNC:44161	ACVR2B-AS1	ACVR2B antisense RNA 1	1987	788
HGNC:56152	ADAM7-AS1	ADAM7, ADAMDEC1 and ADAM28 antisense RNA 1	1987	788
HGNC:56153	ADAM7-AS2	ADAM7 antisense RNA 2	1987	788
HGNC:40797	ADAMTS19-AS1	ADAMTS19 antisense RNA 1	1987	788
HGNC:40625	ADAMTS9-AS1	ADAMTS9 antisense RNA 1	1987	788
HGNC:42435	ADAMTS9-AS2	ADAMTS9 antisense RNA 2	1987	788
HGNC:32041	ADAMTSL4-AS1	ADAMTSL4 antisense RNA 1	1987	788
HGNC:40895	ADAMTSL4-AS2	ADAMTSL4 antisense RNA 2	1987	788
HGNC:23299	ADARB2-AS1	ADARB2 antisense RNA 1	1987	788
HGNC:48682	ADD3-AS1	ADD3 antisense RNA 1	1987	788
HGNC:49543	ADGRA1-AS1	ADGRA1 antisense RNA 1	1987	788
HGNC:53314	ADGRD1-AS1	ADGRD1 antisense RNA 1	1987	788
HGNC:40864	ADGRF5-AS1	ADGRF5 antisense RNA 1	1987	788
HGNC:55309	ADGRL1-AS1	ADGRL1 antisense RNA 1	1987	788
HGNC:50604	ADGRL3-AS1	ADGRL3 antisense RNA 1	1987	788
HGNC:40648	ADIPOQ-AS1	ADIPOQ antisense RNA 1	1987	788
HGNC:45127	ADIRF-AS1	ADIRF antisense RNA 1	1987	788
HGNC:51227	ADNP-AS1	ADNP antisense RNA 1	1987	788
HGNC:37122	ADORA2A-AS1	ADORA2A antisense RNA 1	1987	788
HGNC:44144	ADPGK-AS1	ADPGK antisense RNA 1	1987	788
HGNC:28141	AFAP1-AS1	AFAP1 antisense RNA 1	1987	788
HGNC:53447	AFF1-AS1	AFF1 antisense RNA 1	1987	788
HGNC:48633	AGAP2-AS1	AGAP2 antisense RNA 1	1987	788
HGNC:48617	AGBL1-AS1	AGBL1 antisense RNA 1	1987	788
HGNC:41123	AGBL4-AS1	AGBL4 antisense RNA 1	1987	788
HGNC:41133	AGBL5-AS1	AGBL5 antisense RNA 1	1987	788
HGNC:55975	AKAP13-AS1	AKAP13 antisense RNA 1	1987	788
HGNC:27515	ALDH1A2-AS1	ALDH1A2 antisense RNA 1	1987	788
HGNC:55416	ALDH1A3-AS1	ALDH1A3 antisense RNA 1	1987	788
HGNC:40244	ALDH1L1-AS1	ALDH1L1 antisense RNA 1	1987	788
HGNC:42446	ALDH1L1-AS2	ALDH1L1 antisense RNA 2	1987	788
HGNC:56941	ALDOC-AS1	ALDOC antisense RNA 1	1987	788
HGNC:41277	ALG13-AS1	ALG13 antisense RNA 1	1987	788
HGNC:48670	ALKBH3-AS1	ALKBH3 antisense RNA 1	1987	788
HGNC:40076	ANK2-AS1	ANK2 antisense RNA 1	1987	788
HGNC:41298	ANKRD33B-AS1	ANKRD33B antisense RNA 1	1987	788
HGNC:48618	ANKRD34C-AS1	ANKRD34C antisense RNA 1	1987	788
HGNC:41090	ANKRD44-AS1	ANKRD44 antisense RNA 1	1987	788
HGNC:55844	ANKRD65-AS1	ANKRD65 antisense RNA 1	1987	788
HGNC:40016	ANO1-AS1	ANO1 antisense RNA 1	1987	788
HGNC:54190	ANO3-AS1	ANO3 antisense RNA 1	1987	788
HGNC:27208	ANXA2R-AS1	ANXA2R antisense RNA 1	1987	788
HGNC:55442	AP1G2-AS1	AP1G2 antisense RNA 1	1987	788
HGNC:44114	AP4B1-AS1	AP4B1 antisense RNA 1	1987	788
HGNC:7983	NR5A1	nuclear receptor subfamily 5 group A member 1	2080	71
HGNC:7984	NR5A2	nuclear receptor subfamily 5 group A member 2	2080	71
HGNC:40079	APOA1-AS	APOA1 antisense RNA	1987	788
HGNC:43836	APOBEC3B-AS1	APOBEC3B antisense RNA 1	1987	788
HGNC:26399	AQP4-AS1	AQP4 antisense RNA 1	1987	788
HGNC:55474	AQP5-AS1	AQP5 and AQP2 antisense RNA 2	1987	788
HGNC:39993	ARAP1-AS1	ARAP1 antisense RNA 1	1987	788
HGNC:39994	ARAP1-AS2	ARAP1 antisense RNA 2	1987	788
HGNC:51593	ARF4-AS1	ARF4 antisense RNA 1	1987	788
HGNC:40949	ARHGAP15-AS1	ARHGAP15 antisense RNA 1	1987	788
HGNC:40792	ARHGAP26-AS1	ARHGAP26 antisense RNA 1	1987	788
HGNC:55320	ARHGAP28-AS1	ARHGAP28 antisense RNA 1	1987	788
HGNC:54311	ARHGAP29-AS1	ARHGAP29 antisense RNA 1	1987	788
HGNC:41235	ARHGAP31-AS1	ARHGAP31 antisense RNA 1	1987	788
HGNC:54801	ARHGAP42-AS1	ARHGAP42 antisense RNA 1	1987	788
HGNC:55326	ARHGAP44-AS1	ARHGAP44 and MYOCD antisense RNA 1	1987	788
HGNC:20279	ARHGAP5-AS1	ARHGAP5 antisense RNA 1 (head to head)	1987	788
HGNC:55485	ARHGEF17-AS1	ARHGEF17 antisense RNA 1	1987	788
HGNC:55284	ARHGEF18-AS1	ARHGEF18 antisense RNA 1	1987	788
NA	NA	NA	1987	788
HGNC:41048	ARHGEF26-AS1	ARHGEF26 antisense RNA 1	1987	788
HGNC:40082	ARHGEF2-AS1	ARHGEF2 antisense RNA 1	1987	788
HGNC:55175	ARHGEF2-AS2	ARHGEF2 antisense RNA 2	1987	788
HGNC:41292	ARHGEF35-AS1	ARHGEF35 antisense RNA 1	1987	788
HGNC:40083	ARHGEF3-AS1	ARHGEF3 antisense RNA 1	1987	788
HGNC:55716	ARHGEF4-AS1	ARHGEF4 antisense RNA 1	1987	788
HGNC:39816	ARHGEF7-AS1	ARHGEF7 antisense RNA 1	1987	788
HGNC:40717	ARHGEF7-AS2	ARHGEF7 antisense RNA 2	1987	788
HGNC:41008	ARMC2-AS1	ARMC2 antisense RNA 1	1987	788
HGNC:41038	ARMCX3-AS1	ARMCX3 antisense RNA 1	1987	788
HGNC:40785	ARPP21-AS1	ARPP21 antisense RNA 1	1987	788
HGNC:23395	ARRDC1-AS1	ARRDC1 antisense RNA 1	1987	788
HGNC:44145	ARRDC3-AS1	ARRDC3 antisense RNA 1	1987	788
HGNC:40085	ARSD-AS1	ARSD antisense RNA 1	1987	788
HGNC:55603	ASAH1-AS1	ASAH1 antisense RNA 1	1987	788
HGNC:40904	ASB15-AS1	ASB15 antisense RNA 1	1987	788
HGNC:25442	ASB16-AS1	ASB16 antisense RNA 1	1987	788
HGNC:44146	ASH1L-AS1	ASH1L antisense RNA 1	1987	788
HGNC:40960	ASIC4-AS1	ASIC4 antisense RNA 1	1987	788
HGNC:25811	ASMTL-AS1	ASMTL antisense RNA 1	1987	788
HGNC:51175	ASTN2-AS1	ASTN2 antisense RNA 1	1987	788
HGNC:40914	ATG10-AS1	ATG10 antisense RNA 1	1987	788
HGNC:55528	ATOX1-AS1	ATOX1 antisense RNA 1	1987	788
HGNC:40645	ATP11A-AS1	ATP11A antisense RNA 1	1987	788
HGNC:41095	ATP13A4-AS1	ATP13A4 antisense RNA 1	1987	788
HGNC:41281	ATP13A5-AS1	ATP13A5 antisense RNA 1	1987	788
HGNC:28262	ATP1A1-AS1	ATP1A1 antisense RNA 1	1987	788
HGNC:40088	ATP1B3-AS1	ATP1B3 antisense RNA 1	1987	788
HGNC:51370	ATP2A1-AS1	ATP2A1 antisense RNA 1	1987	788
HGNC:27883	ATP2B1-AS1	ATP2B1 antisense RNA 1	1987	788
HGNC:53167	ATP2C2-AS1	ATP2C2 antisense RNA 1	1987	788
HGNC:44180	ATP6V0E2-AS1	ATP6V0E2 antisense RNA 1	1987	788
HGNC:51118	ATP6V1B1-AS1	ATP6V1B1 antisense RNA 1	1987	788
HGNC:56042	ATP8B1-AS1	ATP8B1 antisense RNA 1	1987	788
HGNC:40515	ATXN1-AS1	ATXN1 antisense RNA 1	1987	788
HGNC:51838	ATXN2-AS	ATXN2 antisense RNA	1987	788
HGNC:55298	ATXN7L3-AS1	ATXN7L3 antisense RNA 1	1987	788
HGNC:40089	B3GALT1-AS1	B3GALT1 antisense RNA 1	1987	788
HGNC:16424	B3GALT5-AS1	B3GALT5 antisense RNA 1	1987	788
HGNC:49910	B4GALT1-AS1	B4GALT1 antisense RNA 1	1987	788
HGNC:40090	B4GALT4-AS1	B4GALT4 antisense RNA 1	1987	788
HGNC:50461	BAALC-AS1	BAALC antisense RNA 1	1987	788
HGNC:28595	BAALC-AS2	BAALC antisense RNA 2	1987	788
HGNC:44171	BABAM2-AS1	BABAM2 antisense RNA 1	1987	788
HGNC:37125	BACE1-AS	BACE1 antisense RNA	1987	788
HGNC:40008	BACH1-AS1	BACH1 antisense RNA 1	1987	788
HGNC:26609	BASP1-AS1	BASP1 antisense RNA 1	1987	788
HGNC:55440	BAZ1A-AS1	BAZ1A antisense RNA 1	1987	788
HGNC:55862	BAZ2B-AS1	BAZ2B antisense RNA 1	1987	788
HGNC:50700	BBOX1-AS1	BBOX1 antisense RNA 1	1987	788
HGNC:55233	BCAN-AS1	BCAN antisense RNA 1	1987	788
HGNC:56267	BCAN-AS2	BCAN antisense RNA 2	1987	788
HGNC:40093	BCAR3-AS1	BCAR3 antisense RNA 1	1987	788
HGNC:56376	BCAS3-AS1	BCAS3 antisense RNA 1	1987	788
HGNC:44113	BCDIN3D-AS1	BCDIN3D antisense RNA 1	1987	788
HGNC:55868	BCL10-AS1	BCL10 antisense RNA 1	1987	788
HGNC:40095	BCL2L1-AS1	BCL2L1 antisense RNA 1	1987	788
HGNC:51843	BCL6-AS1	BCL6 antisense RNA 1	1987	788
HGNC:20608	BDNF-AS	BDNF antisense RNA	1987	788
HGNC:51114	BEAN1-AS1	BEAN1 antisense RNA 1	1987	788
HGNC:23925	CTIF	cap binding complex dependent translation initiation factor	2128	NA
HGNC:29322	CWC22	CWC22 spliceosome associated protein	2128	NA
HGNC:3296	EIF4G1	eukaryotic translation initiation factor 4 gamma 1	2128	NA
HGNC:3297	EIF4G2	eukaryotic translation initiation factor 4 gamma 2	2128	NA
HGNC:3298	EIF4G3	eukaryotic translation initiation factor 4 gamma 3	2128	NA
HGNC:24030	MIF4GD	MIF4G domain containing	2128	NA
HGNC:7658	NCBP1	nuclear cap binding protein subunit 1	2128	NA
HGNC:13244	NOM1	nucleolar protein with MIF4G domain 1	2128	NA
HGNC:16945	PAIP1	poly(A) binding protein interacting protein 1	2128	NA
HGNC:17854	UPF2	UPF2 regulator of nonsense mediated mRNA decay	2128	NA
HGNC:7877	CNOT1	CCR4-NOT transcription complex subunit 1	2128	NA
HGNC:17939	SLC45A1	solute carrier family 45 member 1	2195	752
HGNC:16472	SLC45A2	solute carrier family 45 member 2	2195	752
HGNC:8642	SLC45A3	solute carrier family 45 member 3	2195	752
HGNC:29196	SLC45A4	solute carrier family 45 member 4	2195	752
HGNC:40690	BET1-AS1	BET1 antisense RNA 1	1987	788
HGNC:28425	BFSP2-AS1	BFSP2 antisense RNA 1	1987	788
HGNC:56147	BHLHE22-AS1	BHLHE22 antisense RNA 1	1987	788
HGNC:44471	BHLHE40-AS1	BHLHE40 antisense RNA 1	1987	788
HGNC:55475	BICD1-AS1	BICD1 antisense RNA 1	1987	788
HGNC:51588	BICRA-AS1	BICRA antisense RNA 1	1987	788
HGNC:56742	BICRA-AS2	BICRA antisense RNA 2	1987	788
HGNC:40641	BIRC6-AS1	BIRC6 antisense RNA 1	1987	788
HGNC:50490	BIRC6-AS2	BIRC6 antisense RNA 2	1987	788
HGNC:49892	BMAL2-AS1	BMAL2 antisense RNA 1	1987	788
HGNC:53612	BMF-AS1	BMF antisense RNA 1	1987	788
HGNC:40096	BMP7-AS1	BMP7 antisense RNA 1	1987	788
HGNC:54364	BMP8B-AS1	BMP8B antisense RNA 1	1987	788
HGNC:53727	BNC2-AS1	BNC2 antisense RNA 1	1987	788
HGNC:35125	BOK-AS1	BOK antisense RNA 1	1987	788
HGNC:55591	BRPF3-AS1	BRPF3 antisense RNA 1	1987	788
HGNC:40614	BRWD1-AS1	BRWD1 antisense RNA 1	1987	788
HGNC:55286	BSG-AS1	BSG antisense RNA 1	1987	788
HGNC:40102	BSN-AS1	BSN antisense RNA 1	1987	788
HGNC:40728	BTBD3-AS1	BTBD3 antisense RNA 1	1987	788
HGNC:40959	BTBD9-AS1	BTBD9 antisense RNA 1	1987	788
HGNC:53145	BTG3-AS1	BTG3 antisense RNA 1	1987	788
HGNC:40839	BZW1-AS1	BZW1 antisense RNA 1	1987	788
HGNC:55861	C10orf67-AS1	C10orf67 antisense RNA 1	1987	788
HGNC:45007	C10orf71-AS1	C10orf71 antisense RNA 1	1987	788
HGNC:56185	C12orf42-AS1	C12orf42 antisense RNA 1	1987	788
HGNC:55936	C12orf75-AS1	C12orf75 antisense RNA 1	1987	788
HGNC:41091	C1orf167-AS1	C1orf167 antisense RNA 1	1987	788
HGNC:44351	C1QTNF1-AS1	C1QTNF1 antisense RNA 1	1987	788
HGNC:40683	C1QTNF7-AS1	C1QTNF7 antisense RNA 1	1987	788
HGNC:39906	C1QTNF9-AS1	C1QTNF9 antisense RNA 1	1987	788
HGNC:27461	C1RL-AS1	C1RL antisense RNA 1	1987	788
HGNC:49464	C2-AS1	C2 antisense RNA 1	1987	788
HGNC:54045	C2CD4D-AS1	C2CD4D and THEM5 antisense RNA 1	1987	788
HGNC:55961	C2CD5-AS1	C2CD5 antisense RNA 1	1987	788
HGNC:2976	DNMT1	DNA methyltransferase 1	2060	2059
HGNC:2978	DNMT3A	DNA methyltransferase 3 alpha	2060	2059
HGNC:2979	DNMT3B	DNA methyltransferase 3 beta	2060	2059
HGNC:2977	TRDMT1	tRNA aspartic acid methyltransferase 1	2060	2059
HGNC:2980	DNMT3L	DNA methyltransferase 3 like	2060	2059
HGNC:7985	NR6A1	nuclear receptor subfamily 6 group A member 1	2081	71
HGNC:56377	C2orf74-AS1	C2orf74 antisense RNA 1	1987	788
HGNC:39753	C4A-AS1	C4A antisense RNA 1	1987	788
HGNC:39752	C4B-AS1	C4B antisense RNA 1	1987	788
HGNC:41061	C5orf34-AS1	C5orf34 antisense RNA 1	1987	788
HGNC:39767	C6orf47-AS1	C6orf47 antisense RNA 1	1987	788
HGNC:27840	C8orf34-AS1	C8orf34 antisense RNA 1	1987	788
HGNC:51657	CA3-AS1	CA3 antisense RNA 1	1987	788
HGNC:56165	CACNA1B-AS1	CACNA1B antisense RNA 1	1987	788
HGNC:40117	CACNA1C-AS3	CACNA1C antisense RNA 3	1987	788
HGNC:40116	CACNA1C-AS4	CACNA1C antisense RNA 4	1987	788
HGNC:27377	CACNA1G-AS1	CACNA1G antisense RNA 1	1987	788
HGNC:40120	CACNA2D1-AS1	CACNA2D1 antisense RNA 1	1987	788
HGNC:40702	CACNA2D3-AS1	CACNA2D3 antisense RNA 1	1987	788
HGNC:31391	CACTIN-AS1	CACTIN antisense RNA 1	1987	788
HGNC:56177	CADM1-AS1	CADM1 antisense RNA 1	1987	788
HGNC:41248	CADM2-AS1	CADM2 antisense RNA 1	1987	788
HGNC:41247	CADM2-AS2	CADM2 antisense RNA 2	1987	788
HGNC:40812	CADM3-AS1	CADM3 antisense RNA 1	1987	788
HGNC:55863	CALCRL-AS1	CALCRL and TFPI antisense RNA 1	1987	788
HGNC:40971	CALHM6-AS1	CALHM6 antisense RNA 1	1987	788
HGNC:44682	CALML3-AS1	CALML3 antisense RNA 1	1987	788
HGNC:56057	CAMK2G-AS1	CAMK2G antisense RNA 1	1987	788
HGNC:40856	CAMTA1-AS1	CAMTA1 antisense RNA 1	1987	788
HGNC:40855	CAMTA1-AS2	CAMTA1 antisense RNA 2	1987	788
HGNC:40854	CAMTA1-AS3	CAMTA1 antisense RNA 3	1987	788
HGNC:55342	CAMTA2-AS1	CAMTA2 antisense RNA 1	1987	788
HGNC:56068	CAPN1-AS1	CAPN1 antisense RNA 1	1987	788
HGNC:40769	CAPS2-AS1	CAPS2 antisense RNA 1	1987	788
HGNC:40766	CARD11-AS1	CARD11 antisense RNA 1	1987	788
HGNC:51408	CARD8-AS1	CARD8 antisense RNA 1	1987	788
HGNC:51188	CARNMT1-AS1	CARNMT1 antisense RNA 1	1987	788
HGNC:40125	CARS1-AS1	CARS1 antisense RNA 1	1987	788
HGNC:40126	CASK-AS1	CASK antisense RNA 1	1987	788
HGNC:41080	CATIP-AS1	CATIP antisense RNA 1	1987	788
HGNC:41079	CATIP-AS2	CATIP antisense RNA 2	1987	788
HGNC:40517	CAVIN2-AS1	CAVIN2 and TMEFF2 antisense RNA 1	1987	788
HGNC:55571	CBLL1-AS1	CBLL1 antisense RNA 1	1987	788
HGNC:21223	POPDC1-AS1	POPDC1 antisense RNA 1	1987	788
HGNC:45238	C10orf95-AS1	C10orf95 antisense RNA 1	1987	788
HGNC:55777	CBR1-AS1	CBR1 antisense RNA 1	1987	788
HGNC:43664	CBR3-AS1	CBR3 antisense RNA 1	1987	788
HGNC:41142	CCDC13-AS1	CCDC13 antisense RNA 1	1987	788
HGNC:53019	CCDC13-AS2	CCDC13 antisense RNA 2	1987	788
HGNC:51340	CCDC144NL-AS1	CCDC144NL antisense RNA 1	1987	788
HGNC:44134	CCDC148-AS1	CCDC148 antisense RNA 1	1987	788
HGNC:44105	CCDC183-AS1	CCDC183 antisense RNA 1	1987	788
HGNC:52262	CCDC18-AS1	CCDC18 antisense RNA 1	1987	788
HGNC:51715	CCDC28A-AS1	CCDC28A antisense RNA 1	1987	788
HGNC:41089	CCDC39-AS1	CCDC39 antisense RNA 1	1987	788
HGNC:56107	CCDC54-AS1	CCDC54 antisense RNA 1	1987	788
HGNC:56314	CCDC86-AS1	CCDC86 antisense RNA 1	1987	788
HGNC:55505	CCDC90B-AS1	CCDC90B antisense RNA 1	1987	788
HGNC:55229	CCL3-AS1	CCL3 antisense RNA 1	1987	788
HGNC:40164	CCN2-AS1	CCN2 antisense RNA 1	1987	788
HGNC:49398	CCND2-AS1	CCND2 antisense RNA 1	1987	788
HGNC:40130	CCNT2-AS1	CCNT2 antisense RNA 1	1987	788
HGNC:55252	CCNY-AS1	CCNY antisense RNA 1	1987	788
HGNC:55665	CD101-AS1	CD101 antisense RNA 1	1987	788
HGNC:55765	CD109-AS1	CD109 antisense RNA 1	1987	788
HGNC:54071	CD200R1L-AS1	CD200R1L antisense RNA 1	1987	788
HGNC:43896	CD27-AS1	CD27 antisense RNA 1	1987	788
HGNC:26480	CD300LD-AS1	CD300LD antisense RNA 1	1987	788
HGNC:40133	CD44-AS1	CD44 antisense RNA 1	1987	788
HGNC:55455	CD63-AS1	CD63 antisense RNA 1	1987	788
HGNC:49384	CD81-AS1	CD81 antisense RNA 1	1987	788
HGNC:56287	CD82-AS1	CD82 antisense RNA 1	1987	788
HGNC:54314	CDC42-AS1	CDC42 antisense RNA 1	1987	788
HGNC:56370	CDC42EP3-AS1	CDC42EP3 antisense RNA 1	1987	788
HGNC:55989	CDH13-AS1	CDH13 antisense RNA 1	1987	788
HGNC:56243	CDH13-AS2	CDH13 antisense RNA 2	1987	788
HGNC:53088	CDH18-AS1	CDH18 antisense RNA 1	1987	788
HGNC:31433	CDH23-AS1	CDH23 antisense RNA 1	1987	788
HGNC:56084	CDH3-AS1	CDH3 antisense RNA 1	1987	788
HGNC:55399	CDH8-AS1	CDH8 antisense RNA 1	1987	788
HGNC:55677	CDK5R2-AS1	CDK5R2 antisense RNA 1	1987	788
HGNC:40141	CDK6-AS1	CDK6 antisense RNA 1	1987	788
HGNC:42399	CDKN1A-AS1	CDKN1A antisense RNA 1	1987	788
HGNC:23831	CDKN2A-AS1	CDKN2A antisense RNA 1	1987	788
HGNC:34341	CDKN2B-AS1	CDKN2B and CDKN2A antisense cis and trans regulatory RNA 1	1987	788
HGNC:40142	CDYL-AS1	CDYL antisense RNA 1	1987	788
HGNC:55317	CEACAM16-AS1	CEACAM16, CEACAM19 and PVR antisense RNA 1	1987	788
HGNC:51226	CEBPB-AS1	CEBPB antisense RNA 1	1987	788
HGNC:23515	CELF2-AS1	CELF2 antisense RNA 1	1987	788
